complaint_id,complaint_text,district,local_body_type,local_body_name,ward,categories,priority_score,assigned_department,status,created_at,updated_at
CMP_04589,Public toilet condition is extremely unhygienic near the temple junction. and Transformer is making loud noise and sparking near the government school. Please look into this matter urgently.,Idukki,Municipality,Thodupuzha,18,"Health,Electricity",43,"KL06_HEA,KL06_ELE",Resolved,08-09-2025,28-09-2025
CMP_04590,Streetlight is not functioning near the church road for the past 7 days. and Garbage accumulation is noticed near the mosque area for more than 5 days. This issue has been reported earlier but no action has been taken.,Kollam,Grama Panchayath,Panmana,8,"Electricity,Health",66,"KL02_ELE,KL02_HEA",Forwarded,08-06-2025,09-06-2025
CMP_04591,Water leakage is happening continuously near railway station for 7 days. This issue has been reported earlier but no action has been taken.,Malappuram,Municipality,Parappanangadi,20,Water,62,KL10_WAT,Submitted,08-02-2026,08-02-2026
CMP_04592,Encroachment complaint has been ignored for 10 days. This is causing severe inconvenience to residents.,Malappuram,Grama Panchayath,Athavanad,19,Revenue,59,KL10_REV,Resolved,30-05-2025,26-06-2025
CMP_04593,Garbage collection has not been done near the mosque area for 5 days. and A large pothole has developed near the government school and vehicles are struggling to pass. This problem becomes worse during night time.,Idukki,Grama Panchayath,Rajakkad,5,"Waste,Road",60,"KL06_WAS,KL06_ROA",Submitted,14-11-2025,14-11-2025
CMP_04594,My land record correction is pending for 13 days. This issue has been reported earlier but no action has been taken.,Thrissur,Corporation,Thrissur,8,Revenue,54,KL08_REV,Submitted,09-05-2025,09-05-2025
CMP_04595,Property tax details are incorrect in records. Kindly take necessary action at the earliest.,Thiruvananthapuram,Municipality,Nedumangad,10,Revenue,27,KL01_REV,Submitted,29-09-2025,29-09-2025
CMP_04596,Street road is damaged badly near railway station and accidents may occur. and People are dumping waste illegally near the government school. This issue has been reported earlier but no action has been taken.,Idukki,Grama Panchayath,Peruvanthanam,3,"Road,Waste",50,"KL06_ROA,KL06_WAS",Forwarded,28-12-2025,31-12-2025
CMP_04597,Encroachment complaint has been ignored for 10 days. This problem becomes worse during night time.,Thiruvananthapuram,Grama Panchayath,Keezhattingal,18,Revenue,59,KL01_REV,Resolved,19-12-2025,24-12-2025
CMP_04598,Water leakage is happening continuously near the mosque area for 5 days. This issue has been reported earlier but no action has been taken.,Thiruvananthapuram,Corporation,Thiruvananthapuram,14,Water,57,KL01_WAT,Submitted,26-01-2026,26-01-2026
CMP_04599,Streetlight is not functioning near market road for the past 7 days. Kindly take necessary action at the earliest.,Palakkad,Municipality,Cherpulassery,15,Electricity,57,KL09_ELE,Resolved,18-05-2025,13-06-2025
CMP_04600,Streetlight is not functioning near the temple junction for the past 3 days. We are facing serious difficulty because of this.,Alappuzha,Municipality,Mavelikkara,19,Electricity,63,KL04_ELE,Resolved,04-09-2025,15-09-2025
CMP_04601,My land record correction is pending for 7 days. Requesting immediate intervention from the concerned department.,Kasaragod,Municipality,Kasaragod,13,Revenue,50,KL14_REV,Submitted,28-11-2025,28-11-2025
CMP_04602,Waste burning is happening frequently near the government school. and Low water pressure issue is reported near the mosque area for 6 days. This problem becomes worse during night time.,Thrissur,Municipality,Mattathur,1,"Waste,Water",62,"KL08_WAS,KL08_WAT",Resolved,26-05-2025,19-06-2025
CMP_04603,Street road is damaged badly near Anganwadi centre and accidents may occur. and Low water pressure issue is reported in Ward area for 9 days. Kindly take necessary action at the earliest.,Ernakulam,Corporation,Kochi,17,"Road,Water",72,"KL07_ROA,KL07_WAT",Submitted,13-01-2026,13-01-2026
CMP_04604,Drainage water is overflowing near market road for 11 days. Requesting immediate intervention from the concerned department.,Malappuram,Municipality,Tirurangadi,3,Health,62,KL10_HEA,Submitted,06-02-2026,06-02-2026
CMP_04605,There has been no drinking water supply near the temple junction for the past 3 days. Senior citizens and children are affected.,Kannur,Corporation,Kannur,16,Water,57,KL13_WAT,Forwarded,03-01-2026,08-01-2026
CMP_04606,Drainage water is overflowing near the bus stand for 9 days. Senior citizens and children are affected.,Kannur,Municipality,Kuthuparamba,17,Health,63,KL13_HEA,Submitted,28-07-2025,28-07-2025
CMP_04607,Low water pressure issue is reported near market road for 11 days. and Road side drainage collapse is creating traffic blockage near Anganwadi centre. We are facing serious difficulty because of this.,Ernakulam,Grama Panchayath,Vengola,5,"Water,Road",71,"KL07_WAT,KL07_ROA",Forwarded,14-04-2025,17-04-2025
CMP_04608,Mosquito breeding is increasing due to stagnant water near market road. This problem becomes worse during night time.,Kozhikode,Grama Panchayath,Maniyur,15,Health,51,KL11_HEA,Resolved,13-08-2025,20-08-2025
CMP_04609,Street road is damaged badly near the primary health centre and accidents may occur. This issue has been reported earlier but no action has been taken.,Alappuzha,Grama Panchayath,Cherthala North,1,Road,50,KL04_ROA,Submitted,11-05-2025,11-05-2025
CMP_04610,Electric line is hanging dangerously near the temple junction. and Plastic waste is scattered everywhere in Ward area. Please look into this matter urgently.,Malappuram,Municipality,Parappanangadi,20,"Electricity,Waste",58,"KL10_ELE,KL10_WAS",Forwarded,02-03-2025,07-03-2025
CMP_04611,Plastic waste is scattered everywhere near market road. and Low water pressure issue is reported near the bus stand for 5 days. This problem becomes worse during night time.,Thrissur,Municipality,Irinjalakuda,1,"Waste,Water",62,"KL08_WAS,KL08_WAT",Submitted,20-07-2025,20-07-2025
CMP_04612,Plastic waste is scattered everywhere near railway station. and Public toilet condition is extremely unhygienic near the mosque area. This issue has been reported earlier but no action has been taken.,Kannur,Municipality,Taliparamba,13,"Waste,Health",51,"KL13_WAS,KL13_HEA",Forwarded,14-07-2025,15-07-2025
CMP_04613,Building permit application status is not updated for 3 days. Senior citizens and children are affected.,Kollam,Grama Panchayath,Neendakara,11,Revenue,46,KL02_REV,Submitted,11-12-2025,11-12-2025
CMP_04614,Plastic waste is scattered everywhere near the government school. Hoping for a quick resolution.,Kannur,Grama Panchayath,Pariyaram,10,Waste,31,KL13_WAS,Submitted,12-11-2025,12-11-2025
CMP_04615,People are dumping waste illegally near the church road. This problem becomes worse during night time.,Kottayam,Grama Panchayath,Kadaplamattom,2,Waste,43,KL05_WAS,Forwarded,14-07-2025,18-07-2025
CMP_04616,There has been no drinking water supply near market road for the past 5 days. and Garbage accumulation is noticed near the church road for more than 6 days. Please look into this matter urgently.,Alappuzha,Grama Panchayath,Kodamthuruth,7,"Water,Health",58,"KL04_WAT,KL04_HEA",Resolved,05-11-2025,30-11-2025
CMP_04617,Encroachment complaint has been ignored for 2 days. Requesting immediate intervention from the concerned department.,Pathanamthitta,Grama Panchayath,Ranni-Angadi,19,Revenue,52,KL03_REV,Forwarded,08-12-2025,09-12-2025
CMP_04618,Garbage collection has not been done near the primary health centre for 3 days. Hoping for a quick resolution.,Kasaragod,Municipality,Kanhangad,9,Waste,46,KL14_WAS,Forwarded,24-08-2025,28-08-2025
CMP_04619,The road surface has completely broken near the bus stand after recent rains. and Electric line is hanging dangerously near the primary health centre. This is causing severe inconvenience to residents.,Kottayam,Municipality,Pala,10,"Road,Electricity",54,"KL05_ROA,KL05_ELE",Resolved,30-08-2025,02-09-2025
CMP_04620,Garbage accumulation is noticed near the bus stand for more than 10 days. Kindly take necessary action at the earliest.,Kozhikode,Grama Panchayath,Maruthonkara,1,Health,59,KL11_HEA,Forwarded,04-02-2026,09-02-2026
CMP_04621,Plastic waste is scattered everywhere near the primary health centre. and Encroachment complaint has been ignored for 8 days. This is causing severe inconvenience to residents.,Ernakulam,Grama Panchayath,Nayarambalam,5,"Waste,Revenue",63,"KL07_WAS,KL07_REV",Forwarded,21-11-2025,23-11-2025
CMP_04622,Garbage collection has not been done near the temple junction for 7 days. Requesting immediate intervention from the concerned department.,Kollam,Grama Panchayath,Chathannoor,8,Waste,54,KL02_WAS,Forwarded,17-04-2025,22-04-2025
CMP_04623,Contaminated water is being supplied near the primary health centre for the last 6 days. Kindly take necessary action at the earliest.,Idukki,Grama Panchayath,Ayyappancoil,14,Water,50,KL06_WAT,Forwarded,22-11-2025,25-11-2025
CMP_04624,Garbage collection has not been done near market road for 4 days. and Streetlight is not functioning near the government school for the past 3 days. This is causing severe inconvenience to residents.,Wayanad,Municipality,Mananthavady,20,"Waste,Electricity",64,"KL12_WAS,KL12_ELE",Resolved,01-03-2025,18-03-2025
CMP_04625,Waste burning is happening frequently near market road. Requesting immediate intervention from the concerned department.,Kasaragod,Municipality,Nileshwar,11,Waste,41,KL14_WAS,Resolved,27-12-2025,31-12-2025
CMP_04626,Waste burning is happening frequently near the church road. Please look into this matter urgently.,Malappuram,Municipality,Malappuram,5,Waste,39,KL10_WAS,Submitted,27-01-2026,27-01-2026
CMP_04627,Building permit application status is not updated for 4 days. Kindly take necessary action at the earliest.,Thiruvananthapuram,Corporation,Thiruvananthapuram,6,Revenue,42,KL01_REV,Forwarded,02-08-2025,06-08-2025
CMP_04628,Streetlight is not functioning near market road for the past 13 days. Hoping for a quick resolution.,Kollam,Municipality,Paravur,14,Electricity,57,KL02_ELE,Submitted,18-11-2025,18-11-2025
CMP_04629,Public toilet condition is extremely unhygienic near railway station. We are facing serious difficulty because of this.,Kottayam,Municipality,Changanassery,6,Health,50,KL05_HEA,Forwarded,10-08-2025,11-08-2025
CMP_04630,Water leakage is happening continuously near the bus stand for 14 days. This is causing severe inconvenience to residents.,Kollam,Municipality,Punalur,10,Water,72,KL02_WAT,Submitted,23-10-2025,23-10-2025
CMP_04631,Transformer is making loud noise and sparking in Ward area. Requesting immediate intervention from the concerned department.,Malappuram,Municipality,Ponnani,3,Electricity,40,KL10_ELE,Resolved,27-04-2025,01-05-2025
CMP_04632,Contaminated water is being supplied near railway station for the last 2 days. This problem becomes worse during night time.,Alappuzha,Municipality,Haripad,9,Water,57,KL04_WAT,Submitted,03-12-2025,03-12-2025
CMP_04633,Electric line is hanging dangerously near the temple junction. Public safety is at risk.,Kozhikode,Municipality,Vadakara,18,Electricity,49,KL11_ELE,Forwarded,04-03-2025,08-03-2025
CMP_04634,Plastic waste is scattered everywhere in Ward area. Public safety is at risk.,Wayanad,Grama Panchayath,Thirunelly,6,Waste,38,KL12_WAS,Forwarded,28-08-2025,30-08-2025
CMP_04635,Plastic waste is scattered everywhere near the bus stand. Kindly take necessary action at the earliest.,Wayanad,Grama Panchayath,Vellamunda,15,Waste,31,KL12_WAS,Forwarded,15-05-2025,20-05-2025
CMP_04636,Plastic waste is scattered everywhere in Ward area. This is causing severe inconvenience to residents.,Kollam,Corporation,Kollam,18,Waste,43,KL02_WAS,Resolved,12-09-2025,09-10-2025
CMP_04637,Waste burning is happening frequently near the church road. This is causing severe inconvenience to residents.,Thrissur,Corporation,Thrissur,5,Waste,43,KL08_WAS,Resolved,09-11-2025,23-11-2025
CMP_04638,Street road is damaged badly near the bus stand and accidents may occur. This is causing severe inconvenience to residents.,Kasaragod,Municipality,Nileshwar,18,Road,50,KL14_ROA,Submitted,12-11-2025,12-11-2025
CMP_04639,Public toilet condition is extremely unhygienic near the church road. Public safety is at risk.,Idukki,Municipality,Thodupuzha,15,Health,39,KL06_HEA,Resolved,27-03-2025,18-04-2025
CMP_04640,Street road is damaged badly near Anganwadi centre and accidents may occur. Please look into this matter urgently.,Alappuzha,Municipality,Haripad,16,Road,54,KL04_ROA,Forwarded,20-03-2025,22-03-2025
CMP_04641,Water leakage is happening continuously near the primary health centre for 9 days. We are facing serious difficulty because of this.,Wayanad,Grama Panchayath,Noolpuzha,8,Water,66,KL12_WAT,Resolved,12-07-2025,03-08-2025
CMP_04642,A large pothole has developed in Ward area and vehicles are struggling to pass. Senior citizens and children are affected.,Idukki,Grama Panchayath,Vandanmedu,1,Road,45,KL06_ROA,Forwarded,30-04-2025,01-05-2025
CMP_04643,People are dumping waste illegally near railway station. Senior citizens and children are affected.,Kollam,Grama Panchayath,Karunagappally (Rural),5,Waste,43,KL02_WAS,Resolved,21-04-2025,13-05-2025
CMP_04644,Water leakage is happening continuously near the church road for 1 days. Public safety is at risk.,Pathanamthitta,Grama Panchayath,Vennikulam,14,Water,45,KL03_WAT,Submitted,09-08-2025,09-08-2025
CMP_04645,Property tax details are incorrect in records. Hoping for a quick resolution.,Thiruvananthapuram,Municipality,Nedumangad,9,Revenue,27,KL01_REV,Submitted,30-01-2026,30-01-2026
CMP_04646,Garbage collection has not been done near railway station for 7 days. Requesting immediate intervention from the concerned department.,Pathanamthitta,Municipality,Adoor,11,Waste,54,KL03_WAS,Resolved,04-04-2025,29-04-2025
