complaint_id,complaint_text,district,local_body_type,local_body_name,ward,categories,priority_score,assigned_department,status,created_at,updated_at
CMP_03734,"We are facing difficulties in our area and need help. waste is piling up near houses and roadsides sanitation services are not working properly Due to this issue, this is affecting health and safety of the people Please look into this matter urgently and resolve it.",Palakkad,Grama Panchayath,Erimayur,3,"waste,health",69,"KL09_WAS,KL09_HEA",Resolved,17-03-2025,10-04-2025
CMP_03735,"This complaint is regarding a serious problem we are facing. the roads in our area have become extremely damaged with deep potholes many parts of the street are broken and causing trouble for vehicles Because of this, it is becoming difficult for residents to manage routine activities Please look into this matter urgently and resolve it.",Malappuram,Municipality,Tanur,19,road,50,KL10_ROA,Forwarded,08-05-2025,10-05-2025
CMP_03736,This complaint is regarding a serious problem we are facing. residents are struggling to manage daily household activities we are not getting proper water supply for the past few days electricity supply is very unreliable in this area there are frequent power cuts happening throughout the day This has led to a situation where this is affecting health and safety of the people Please look into this matter urgently and resolve it.,Kasaragod,Municipality,Kasaragod,2,"water,electricity",64,"KL14_WAT,KL14_ELE",Forwarded,05-08-2025,06-08-2025
CMP_03737,"I am writing to bring attention to an issue in our locality. people are finding it difficult to travel due to poor road condition the situation has become worse especially during rainy days sanitation services are not working properly the area has become very unhygienic and smells bad Due to this issue, many families are struggling because of this situation We hope this issue will be addressed at the earliest.",Wayanad,Municipality,Mananthavady,8,"road,waste",44,"KL12_ROA,KL12_WAS",Forwarded,14-02-2026,18-02-2026
CMP_03738,"We are facing difficulties in our area and need help. sanitation services are not working properly garbage has not been collected for many days As a result, it is becoming difficult for residents to manage routine activities We hope this issue will be addressed at the earliest.",Palakkad,Municipality,Chittur-Thathamangalam,6,waste,43,KL09_WAS,Forwarded,17-01-2026,18-01-2026
CMP_03739,"This complaint is regarding a serious problem we are facing. water availability has reduced significantly in our locality residents are struggling to manage daily household activities Due to this issue, it is becoming difficult for residents to manage routine activities We hope this issue will be addressed at the earliest.",Kollam,Corporation,Kollam,4,"water,revenue",58,"KL02_WAT,KL02_REV",Forwarded,19-10-2025,21-10-2025
CMP_03740,We are facing difficulties in our area and need help. This has led to a situation where it is becoming difficult for residents to manage routine activities I kindly request the concerned authorities to take necessary action as soon as possible.,Malappuram,Municipality,Kondotty,6,revenue,49,KL10_REV,Forwarded,11-02-2026,12-02-2026
CMP_03741,"I am writing to bring attention to an issue in our locality. sometimes there is no water at all during important hours we are not getting proper water supply for the past few days As a result, it is becoming difficult for residents to manage routine activities We hope this issue will be addressed at the earliest.",Kasaragod,Municipality,Nileshwar,1,"water,revenue",62,"KL14_WAT,KL14_REV",Resolved,13-02-2026,19-02-2026
CMP_03742,I am writing to bring attention to an issue in our locality. the situation has become worse especially during rainy days the roads in our area have become extremely damaged with deep potholes there are frequent power cuts happening throughout the day voltage fluctuations are damaging our home appliances This has led to a situation where many families are struggling because of this situation I kindly request the concerned authorities to take necessary action as soon as possible.,Palakkad,Grama Panchayath,Koppam,12,"road,electricity",54,"KL09_ROA,KL09_ELE",Submitted,20-04-2025,20-04-2025
CMP_03743,"This complaint is regarding a serious problem we are facing. sometimes there is no water at all during important hours water availability has reduced significantly in our locality Due to this issue, people are facing a lot of inconvenience in daily life We hope this issue will be addressed at the earliest.",Idukki,Grama Panchayath,Idukki,3,water,50,KL06_WAT,Forwarded,21-04-2025,24-04-2025
CMP_03744,I am writing to bring attention to an issue in our locality. electricity supply is very unreliable in this area voltage fluctuations are damaging our home appliances This has led to a situation where people are facing a lot of inconvenience in daily life We hope this issue will be addressed at the earliest.,Wayanad,Grama Panchayath,Thariyode,15,electricity,49,KL12_ELE,Forwarded,27-09-2025,02-10-2025
CMP_03745,"We are facing difficulties in our area and need help. As a result, people are facing a lot of inconvenience in daily life We hope this issue will be addressed at the earliest.",Kozhikode,Corporation,Kozhikode,15,revenue,47,KL11_REV,Forwarded,08-11-2025,11-11-2025
CMP_03746,"I am writing to bring attention to an issue in our locality. Because of this, it is becoming difficult for residents to manage routine activities Immediate action would be highly appreciated.",Wayanad,Grama Panchayath,Kaniyambetta,16,revenue,46,KL12_REV,Forwarded,09-05-2025,10-05-2025
CMP_03747,"We are facing difficulties in our area and need help. As a result, people are facing a lot of inconvenience in daily life I kindly request the concerned authorities to take necessary action as soon as possible.",Pathanamthitta,Grama Panchayath,Omallur,17,revenue,27,KL03_REV,Forwarded,25-01-2026,26-01-2026
CMP_03748,We are facing difficulties in our area and need help. we are not getting proper water supply for the past few days sometimes there is no water at all during important hours This has led to a situation where this is affecting health and safety of the people Immediate action would be highly appreciated.,Kasaragod,Municipality,Kasaragod,12,water,67,KL14_WAT,Resolved,12-11-2025,21-11-2025
CMP_03749,"We are facing difficulties in our area and need help. Because of this, many families are struggling because of this situation We hope this issue will be addressed at the earliest.",Kottayam,Municipality,Vaikom,16,revenue,30,KL05_REV,Resolved,21-01-2026,24-01-2026
CMP_03750,We are facing difficulties in our area and need help. there are frequent power cuts happening throughout the day we are facing continuous outages without any notice sanitation services are not working properly waste is piling up near houses and roadsides This has led to a situation where people are facing a lot of inconvenience in daily life We hope this issue will be addressed at the earliest.,Thrissur,Municipality,Guruvayur,12,"electricity,waste",57,"KL08_ELE,KL08_WAS",Submitted,08-08-2025,08-08-2025
